Id,Class
8593,9
8594,9
8595,9
8596,9
8597,9
8598,3
8599,3
8600,3
8601,9
8602,9
8603,9
8604,3
8605,3
8606,3
8607,3
8608,3
8609,3
8610,3
8611,3
8612,3
8613,9
8614,9
8615,9
8616,3
8617,3
8618,3
8619,3
8620,3
8621,3
8622,3
8623,3
8624,3
8625,3
8626,3
8627,3
8628,3
8629,3
8630,3
8631,3
8632,3
8633,3
8634,3
8635,3
8636,3
8637,3
8638,3
8639,3
8640,3
8641,3
8642,3
8643,9
8644,9
8645,9
8646,9
8647,9
8648,9
8649,9
8650,9
8651,9
8652,9
8653,9
8654,9
8655,3
8656,3
8657,3
8658,3
8659,3
8660,3
8661,9
8662,9
8663,9
8664,3
8665,3
8666,3
8667,9
8668,9
8669,9
8670,9
8671,9
8672,9
8673,9
8674,9
8675,9
8676,9
8677,9
8678,9
8679,3
8680,3
8681,3
8682,3
8683,3
8684,3
8685,3
8686,3
8687,3
8688,9
8689,9
8690,9
8691,9
8692,9
8693,9
8694,3
8695,3
8696,3
8697,9
8698,9
8699,9
8700,9
8701,9
8702,9
8703,3
8704,3
8705,3
8706,9
8707,9
8708,9
8709,3
8710,3
8711,3
8712,3
8713,3
8714,3
8715,9
8716,9
8717,9
8718,3
8719,3
8720,3
8721,3
8722,3
8723,3
8724,9
8725,9
8726,9
8727,9
8728,9
8729,9
8730,9
8731,9
8732,9
8733,3
8734,3
8735,3
8736,9
8737,9
8738,9
8739,3
8740,3
8741,3
8742,9
8743,9
8744,9
8745,3
8746,3
8747,3
8748,9
8749,9
8750,9
8751,9
8752,9
8753,9
8754,3
8755,3
8756,3
8757,3
8758,3
8759,3
8760,3
8761,3
8762,3
8763,9
8764,9
8765,9
8766,9
8767,9
8768,9
8769,3
8770,3
8771,3
8772,9
8773,9
8774,9
8775,3
8776,3
8777,3
8778,3
8779,3
8780,3
8781,3
8782,3
8783,3
8784,9
8785,9
8786,9
8787,3
8788,3
8789,3
8790,9
8791,9
8792,9
8793,9
8794,9
8795,9
8796,3
8797,3
8798,3
8799,3
8800,3
8801,3
8802,3
8803,3
8804,3
8805,9
8806,9
8807,9
8808,3
8809,3
8810,3
8811,9
8812,9
8813,9
8814,9
8815,9
8816,9
8817,9
8818,9
8819,9
8820,3
8821,3
8822,3
8823,9
8824,9
8825,9
8826,3
8827,3
8828,3
8829,3
8830,3
8831,3
8832,3
8833,3
8834,3
8835,9
8836,9
8837,9
8838,3
8839,3
8840,3
8841,3
8842,3
8843,3
8844,3
8845,3
8846,3
8847,9
8848,9
8849,9
8850,9
8851,9
8852,9
8853,3
8854,3
8855,3
8856,3
8857,3
8858,3
8859,3
8860,3
8861,3
8862,9
8863,9
8864,9
8865,9
8866,9
8867,9
8868,3
8869,3
8870,3
8871,9
8872,9
8873,9
8874,3
8875,3
8876,3
8877,9
8878,9
8879,9
8880,9
8881,9
8882,9
8883,9
8884,9
8885,9
8886,9
8887,9
8888,9
8889,9
8890,9
8891,9
8892,3
8893,3
8894,3
8895,3
8896,3
8897,3
8898,3
8899,3
8900,3
8901,3
8902,3
8903,3
8904,9
8905,9
8906,9
8907,9
8908,9
8909,9
8910,3
8911,3
8912,3
8913,3
8914,3
8915,3
8916,9
8917,9
8918,9
8919,9
8920,9
8921,9
8922,3
8923,3
8924,3
8925,9
8926,9
8927,9
8928,9
8929,9
8930,9
8931,3
8932,3
8933,3
8934,3
8935,3
8936,3
8937,9
8938,9
8939,9
8940,3
8941,3
8942,3
8943,9
8944,9
8945,9
8946,3
8947,3
8948,3
8949,9
8950,9
8951,9
8952,9
8953,9
8954,9
8955,9
8956,9
8957,9
8958,3
8959,3
8960,3
8961,3
8962,3
8963,3
8964,3
8965,3
8966,3
8967,9
8968,9
8969,9
8970,9
8971,9
8972,9
8973,9
8974,9
8975,9
8976,9
8977,9
8978,9
8979,3
8980,3
8981,3
8982,3
8983,3
8984,3
8985,3
8986,3
8987,3
8988,9
8989,9
8990,9
8991,3
8992,3
8993,3
8994,3
8995,3
8996,3
8997,9
8998,9
8999,9
9000,3
9001,3
9002,3
9003,3
9004,3
9005,3
9006,9
9007,9
9008,9
9009,3
9010,3
9011,3
9012,9
9013,9
9014,9
9015,9
9016,9
9017,9
9018,9
9019,9
9020,9
9021,3
9022,3
9023,3
9024,9
9025,9
9026,9
9027,3
9028,3
9029,3
9030,3
9031,3
9032,3
9033,3
9034,3
9035,3
9036,3
9037,3
9038,3
9039,9
9040,9
9041,9
9042,3
9043,3
9044,3
9045,3
9046,3
9047,3
9048,9
9049,9
9050,9
9051,9
9052,9
9053,9
9054,3
9055,3
9056,3
9057,3
9058,3
9059,3
9060,3
9061,3
9062,3
9063,9
9064,9
9065,9
9066,9
9067,9
9068,9
9069,3
9070,3
9071,3
9072,3
9073,3
9074,3
9075,9
9076,9
9077,9
9078,3
9079,3
9080,3
9081,3
9082,3
9083,3
9084,9
9085,9
9086,9
9087,9
9088,9
9089,9
9090,9
9091,9
9092,9
9093,3
9094,3
9095,3
9096,3
9097,3
9098,3
9099,3
9100,3
9101,3
9102,3
9103,3
9104,3
9105,3
9106,3
9107,3
9108,3
9109,3
9110,3
9111,3
9112,3
9113,3
9114,3
9115,3
9116,3
9117,3
9118,3
9119,3
9120,9
9121,9
9122,9
9123,3
9124,3
9125,3
9126,3
9127,3
9128,3
9129,9
9130,9
9131,9
9132,3
9133,3
9134,3
9135,9
9136,9
9137,9
9138,3
9139,3
9140,3
9141,3
9142,3
9143,3
9144,3
9145,3
9146,3
9147,3
9148,3
9149,3
9150,3
9151,3
9152,3
9153,9
9154,9
9155,9
9156,3
9157,3
9158,3
9159,9
9160,9
9161,9
9162,9
9163,9
9164,9
9165,3
9166,3
9167,3
9168,3
9169,3
9170,3
9171,9
9172,9
9173,9
9174,3
9175,3
9176,3
9177,3
9178,3
9179,3
9180,3
9181,3
9182,3
9183,3
9184,3
9185,3
9186,3
9187,3
9188,3
9189,3
9190,3
9191,3
9192,3
9193,3
9194,3
9195,9
9196,9
9197,9
9198,3
9199,3
9200,3
9201,3
9202,3
9203,3
9204,9
9205,9
9206,9
9207,9
9208,9
9209,9
9210,3
9211,3
9212,3
9213,9
9214,9
9215,9
9216,9
9217,9
9218,9
9219,3
9220,3
9221,3
9222,9
9223,9
9224,9
9225,3
9226,3
9227,3
9228,9
9229,9
9230,9
9231,3
9232,3
9233,3
9234,9
9235,9
9236,9
9237,9
9238,9
9239,9
9240,9
9241,9
9242,9
9243,3
9244,3
9245,3
9246,3
9247,3
9248,3
9249,9
9250,9
9251,9
9252,3
9253,3
9254,3
9255,9
9256,9
9257,9
9258,3
9259,3
9260,3
9261,9
9262,9
9263,9
9264,9
9265,9
9266,9
9267,3
9268,3
9269,3
9270,9
9271,9
9272,9
9273,9
9274,9
9275,9
9276,3
9277,3
9278,3
9279,3
9280,3
9281,3
9282,9
9283,9
9284,9
9285,9
9286,9
9287,9
9288,3
9289,3
9290,3
9291,9
9292,9
9293,9
9294,3
9295,3
9296,3
9297,3
9298,3
9299,3
9300,3
9301,3
9302,3
9303,9
9304,9
9305,9
9306,9
9307,9
9308,9
9309,9
9310,9
9311,9
9312,3
9313,3
9314,3
9315,3
9316,3
9317,3
9318,9
9319,9
9320,9
9321,9
9322,9
9323,9
9324,3
9325,3
9326,3
9327,9
9328,9
9329,9
9330,9
9331,9
9332,9
9333,3
9334,3
9335,3
9336,3
9337,3
9338,3
9339,9
9340,9
9341,9
9342,3
9343,3
9344,3
9345,9
9346,9
9347,9
9348,9
9349,9
9350,9
9351,3
9352,3
9353,3
9354,3
9355,3
9356,3
9357,3
9358,3
9359,3
9360,3
9361,3
9362,3
9363,9
9364,9
9365,9
9366,3
9367,3
9368,3
9369,9
9370,9
9371,9
9372,3
9373,3
9374,3
9375,3
9376,3
9377,3
9378,9
9379,9
9380,9
9381,3
9382,3
9383,3
9384,3
9385,3
9386,3
9387,3
9388,3
9389,3
9390,3
9391,3
9392,3
9393,3
9394,3
9395,3
9396,3
9397,3
9398,3
9399,9
9400,9
9401,9
9402,3
9403,3
9404,3
9405,9
9406,9
9407,9
9408,9
9409,9
9410,9
9411,9
9412,9
9413,9
9414,3
9415,3
9416,3
9417,9
9418,9
9419,9
9420,3
9421,3
9422,3
9423,9
9424,9
9425,9
9426,3
9427,3
9428,3
9429,3
9430,3
9431,3
9432,9
9433,9
9434,9
9435,9
9436,9
9437,9
9438,3
9439,3
9440,3
9441,3
9442,3
9443,3
9444,3
9445,3
9446,3
9447,3
9448,3
9449,3
9450,3
9451,3
9452,3
9453,3
9454,3
9455,3
9456,9
9457,9
9458,9
9459,9
9460,9
9461,9
9462,9
9463,9
9464,9
9465,3
9466,3
9467,3
9468,3
9469,3
9470,3
9471,3
9472,3
9473,3
9474,9
9475,9
9476,9
9477,3
9478,3
9479,3
9480,3
9481,3
9482,3
9483,3
9484,3
9485,3
9486,9
9487,9
9488,9
9489,3
9490,3
9491,3
9492,3
9493,3
9494,3
9495,3
9496,3
9497,3
9498,3
9499,3
9500,3
9501,3
9502,3
9503,3
9504,9
9505,9
9506,9
9507,9
9508,9
9509,9
9510,9
9511,9
9512,9
9513,9
9514,9
9515,9
9516,3
9517,3
9518,3
9519,9
9520,9
9521,9
9522,3
9523,3
9524,3
9525,9
9526,9
9527,9
9528,3
9529,3
9530,3
9531,9
9532,9
9533,9
9534,3
9535,3
9536,3
9537,9
9538,9
9539,9
9540,9
9541,9
9542,9
9543,9
9544,9
9545,9
9546,9
9547,9
9548,9
9549,9
9550,9
9551,9
9552,3
9553,3
9554,3
9555,3
9556,3
9557,3
9558,3
9559,3
9560,3
9561,3
9562,3
9563,3
9564,3
9565,3
9566,3
9567,3
9568,3
9569,3
9570,3
9571,3
9572,3
9573,3
9574,3
9575,3
9576,3
9577,3
9578,3
9579,9
9580,9
9581,9
9582,9
9583,9
9584,9
9585,3
9586,3
9587,3
9588,3
9589,3
9590,3
9591,9
9592,9
9593,9
9594,3
9595,3
9596,3
9597,9
9598,9
9599,9
9600,3
9601,3
9602,3
9603,3
9604,3
9605,3
9606,3
9607,3
9608,3
9609,9
9610,9
9611,9
9612,3
9613,3
9614,3
9615,9
9616,9
9617,9
9618,9
9619,9
9620,9
9621,9
9622,9
9623,9
9624,9
9625,9
9626,9
9627,3
9628,3
9629,3
9630,3
9631,3
9632,3
9633,9
9634,9
9635,9
9636,9
9637,9
9638,9
9639,9
9640,9
9641,9
9642,9
9643,9
9644,9
9645,3
9646,3
9647,3
9648,9
9649,9
9650,9
9651,3
9652,3
9653,3
9654,9
9655,9
9656,9
9657,9
9658,9
9659,9
9660,9
9661,9
9662,9
9663,3
9664,3
9665,3
9666,9
9667,9
9668,9
9669,9
9670,9
9671,9
9672,9
9673,9
9674,9
9675,3
9676,3
9677,3
9678,3
9679,3
9680,3
9681,3
9682,3
9683,3
9684,3
9685,3
9686,3
9687,9
9688,9
9689,9
9690,9
9691,9
9692,9
9693,9
9694,9
9695,9
9696,3
9697,3
9698,3
9699,3
9700,3
9701,3
9702,9
9703,9
9704,9
9705,3
9706,3
9707,3
9708,3
9709,3
9710,3
9711,3
9712,3
9713,3
9714,9
9715,9
9716,9
9717,3
9718,3
9719,3
9720,9
9721,9
9722,9
9723,9
9724,9
9725,9
9726,3
9727,3
9728,3
9729,3
9730,3
9731,3
9732,3
9733,3
9734,3
9735,3
9736,3
9737,3
9738,9
9739,9
9740,9
9741,3
9742,3
9743,3
9744,3
9745,3
9746,3
9747,3
9748,3
9749,3
9750,3
9751,3
9752,3
9753,9
9754,9
9755,9
9756,9
9757,9
9758,9
9759,3
9760,3
9761,3
9762,3
9763,3
9764,3
9765,3
9766,3
9767,3
9768,3
9769,3
9770,3
9771,3
9772,3
9773,3
9774,3
9775,3
9776,3
9777,9
9778,9
9779,9
9780,9
9781,9
9782,9
9783,9
9784,9
9785,9
9786,9
9787,9
9788,9
9789,3
9790,3
9791,3
9792,3
9793,3
9794,3
9795,9
9796,9
9797,9
9798,3
9799,3
9800,3
9801,3
9802,3
9803,3
9804,3
9805,3
9806,3
9807,9
9808,9
9809,9
